path;data;extension;date;length;length_after_html_drop;@userName;hashtag;URLs;emoticon;emoji;length_after_cleaning_text;language;interjection;target
sms-spam-collection/_ham_/1825.tsms;  ur email id soon;tsms;null;25;25; ; ; ; ; ;25;fr; ;ham
sms-spam-collection/_ham_/4756.tsms; wan 2 haf lunch '   canteen .;tsms;null;41;41; ; ; ; ; ;41;en;now -- ;ham
sms-spam-collection/_ham_/1510.tsms;  love   make   love      .  love          loved    you... good nit.;tsms;null;149;149; ; ; ; ; ;149;en;when -- so -- good -- don't -- ;ham
sms-spam-collection/_ham_/5276.tsms;. hope  day * good! back  walk, table booked  half .      coming .;tsms;null;102;102; ; ; ; ; ;102;en;when -- over -- hi -- good! -- ;ham
sms-spam-collection/_ham_/3380.tsms;dear umma  called   ;tsms;null;32;32; ; ; ;:-) ; ;28;en;now -- ;ham
sms-spam-collection/_ham_/3362.tsms;  hate .   call    didnt accept   single call  mine.    messaged;tsms;null;105;105; ; ; ; ; ;105;en; ;ham
sms-spam-collection/_ham_/1333.tsms;   lar.  sleep early too... nite...;tsms;null;42;42; ; ; ; ; ;42;en;okay -- ;ham
sms-spam-collection/_ham_/44.tsms;great!  hope    man  endowed.   <#> inches... ;tsms;null;73;66; ; ; ; ; ;66;en;well -- man -- like -- great! -- ;ham
sms-spam-collection/_ham_/734.tsms;     trouble  convincing.. tel       tel neglect  messages    read it..  reply;tsms;null;138;138; ; ; ; ; ;138;en;see -- get in -- don't -- ;ham
sms-spam-collection/_ham_/2751.tsms;    half  hour      2 prepare.;tsms;null;54;54; ; ; ; ; ;54;en;okay -- come -- ;ham
sms-spam-collection/_ham_/3408.tsms;"beautiful truth  gravity.. read carefull "" heart feels light     it..   feels  heavy   leaves it.."" goodmorning";tsms;null;159;159; ; ; ;y: ; ;157;en;when -- ;ham
sms-spam-collection/_ham_/1254.tsms;mum   wan    go...    shun bian watch  glass exhibition...;tsms;null;84;84; ; ; ; ; ;84;en;say -- mum -- ;ham
sms-spam-collection/_ham_/4970.tsms;  cme      hos 2morow.    wil cme.       dear   .  didnt   time;tsms;null;126;126; ; ; ; ; ;126;en;what -- time -- this -- say -- any time -- ;ham
sms-spam-collection/_ham_/3304.tsms;  tough,       ;tsms;null;43;43; ; ; ; ; ;43;en;what -- tough -- do what -- ;ham
sms-spam-collection/_ham_/4168.tsms;   work   ?;tsms;null;28;28; ; ; ; ; ;28;en;right -- now -- ;ham
sms-spam-collection/_ham_/1763.tsms; heart remembrs   much... forgets  soon...  heart    .      remembered everytime... bslvyl;tsms;null;159;159; ; ; ; ; ;159;en;not -- like -- ;ham
sms-spam-collection/_ham_/599.tsms; .  exhausted  train  morning.   wine  pie.  sleep  ;tsms;null;88;88; ; ; ; ; ;88;en;well -- this -- morning -- ;ham
sms-spam-collection/_ham_/2033.tsms;, ' small kid..  boost   secret   energy..;tsms;null;60;60; ; ; ; ; ;60;en;yes -- ;ham
sms-spam-collection/_ham_/5504.tsms;apo    mokka players ;tsms;null;37;37; ; ; ; ; ;37;en; ;ham
sms-spam-collection/_ham_/4137.tsms;have you ever had one foot before?;tsms;null;35;35; ; ; ; ; ;35;br; ;ham
sms-spam-collection/_ham_/2327.tsms; christmas story  peace..  christmas message  love..  christmas miracle  jesus..   blessed month ahead &   merry xmas... ;tsms;null;130;127; ; ; ; ; ;127;en; ;ham
sms-spam-collection/_ham_/5472.tsms; thought slide  .;tsms;null;27;27; ; ; ; ; ;27;en;enough -- ;ham
sms-spam-collection/_ham_/4209.tsms;   home  lar ü wait 4  lor..  put   stuff first..;tsms;null;69;69; ; ; ; ; ;69;en;stuff -- ;ham
sms-spam-collection/_ham_/1226.tsms;sir,   receive  account   1hr time.    delay.;tsms;null;76;76; ; ; ; ; ;76;en;time -- sorry -- ;ham
sms-spam-collection/_ham_/5384.tsms;  make   , squeezed <#> bucks    dad ;tsms;null;65;58; ; ; ; ; ;58;en;there -- out -- ;ham
sms-spam-collection/_ham_/2104.tsms;  site  simulate  test.      tough questions  test  readiness.;tsms;null;96;96; ; ; ; ; ;96;en;tough -- ;ham
sms-spam-collection/_ham_/2424.tsms;laughing  ass     fun...;tsms;null;23;23; ; ; ; ; ;23;en;so -- my ass -- ;ham
sms-spam-collection/_ham_/103.tsms;   request 'melle melle (oru minnaminunginte nurungu vettam)'   set   callertune   callers. press *9  copy  friends callertune;tsms;null;161;161; ; ; ; ; ;161;en; ;ham
sms-spam-collection/_ham_/457.tsms;  amy    beautiful, intelligent woman      lot.    dont      dont worry.;tsms;null;116;116; ; ; ; ; ;116;en;so -- look -- like -- ;ham
sms-spam-collection/_ham_/3743.tsms;hey ' bored...  ' thinking  u...     ?;tsms;null;59;59; ; ; ; ; ;59;en;what -- so what -- so -- hey -- doing -- ;ham
sms-spam-collection/_ham_/4952.tsms; baby instant message sat   bloody bus   mo   wont  home   7:30    somethin ? call   ortxt back jess xx;tsms;null;137;137; ; ; ; ; ;137;en;later -- hi -- ;ham
sms-spam-collection/_ham_/390.tsms;   lunch buffet now..  eat ?;tsms;null;48;48; ; ; ; ; ;48;en;yes -- ;ham
sms-spam-collection/_ham_/1063.tsms;.    time         library  class.  .     point!  good eve.;tsms;null;123;123; ; ; ; ; ;123;en;what -- time -- sure -- see -- okay -- not -- good -- ;ham
sms-spam-collection/_ham_/1231.tsms;   send    sell fast. <#>    easy money. ;tsms;null;77;71; ; ; ; ; ;71;en;okay -- not -- fast -- ;ham
sms-spam-collection/_ham_/72.tsms;hi babe im at home now wanna do something? xx;tsms;null;46;46; ; ; ; ; ;46;so; ;ham
sms-spam-collection/_ham_/26.tsms;laughing  loud    convincing.;tsms;null;31;31; ; ; ; ; ;31;en;so -- out -- ;ham
sms-spam-collection/_ham_/2317.tsms;'   .  live   high.;tsms;null;42;42; ; ; ; ; ;42;en; ;ham
sms-spam-collection/_ham_/1709.tsms;how'  loverboy  ?         coming   queen, hmmm ?   ache  speak   ? miss  desparately ?;tsms;null;145;145; ; ; ; ; ;145;en;what -- hmmm -- doing -- ;ham
sms-spam-collection/_ham_/2256.tsms;"  love  lin ""hurt    truth,    mind, wil tolerat.bcs   someone..... ,  comfort    lie"" good ni8  sweet dreams";tsms;null;156;156; ; ; ;e: ; ;154;en;this -- not -- good -- ;ham
sms-spam-collection/_ham_/4993.tsms;' hungry buy smth home...;tsms;null;28;28; ; ; ; ; ;28;en; ;ham
sms-spam-collection/_ham_/1939.tsms;excellent!   ready  moan  scream  ecstasy?;tsms;null;56;56; ; ; ; ; ;56;en; ;ham
sms-spam-collection/_ham_/3854.tsms; worry, 1 day  big lambu ji vl come..  enjoy batchlor party;tsms;null;78;78; ; ; ;:-) ; ;74;en;don't -- ;ham
sms-spam-collection/_ham_/4342.tsms;ü  write  wat..;tsms;null;21;21; ; ; ; ; ;21;en; ;ham
sms-spam-collection/_ham_/1081.tsms;   happen  behave    .     ;tsms;null;68;68; ; ; ; ; ;68;en;what -- this -- say -- okay -- like -- don't -- ;ham
sms-spam-collection/_ham_/2415.tsms;     person shooter .;tsms;null;25;25; ; ; ; ; ;25;en;oh -- not -- ;ham
sms-spam-collection/_ham_/476.tsms; '   head   usf   fifteen minutes;tsms;null;52;52; ; ; ; ; ;52;en;okay -- like -- ;ham
sms-spam-collection/_ham_/3105.tsms;'      bad    gals  u...    ?;tsms;null;67;67; ; ; ; ; ;67;en;why -- what -- now -- doing -- ;ham
sms-spam-collection/_ham_/2754.tsms;derp.   worse,  dude     party   dude  files  complaint    drug abusers  lives ;tsms;null;130;130; ; ; ; ; ;130;en;dude -- derp -- ;ham
sms-spam-collection/_ham_/3094.tsms;staff.science.nus.edu.sg/~phyhcmk/teaching/pc1323;tsms;null;50;50; ; ; ; ; ;50;en; ;ham
sms-spam-collection/_ham_/1447.tsms;   wil    headstart instant message leaving   2.30ish     desperate   company   head  earlier-    meet  rummer.;tsms;null;160;160; ; ; ; ; ;160;en;like -- here -- ;ham
sms-spam-collection/_ham_/2639.tsms;  gobi arts college;tsms;null;24;24; ; ; ; ; ;24;en; ;ham
sms-spam-collection/_ham_/2600.tsms;gosh  ,   pain. spose    .;tsms;null;51;51; ; ; ; ; ;51;en;what -- gosh -- come -- ;ham
sms-spam-collection/_ham_/5405.tsms; good  free ice cream...  oso wan...;tsms;null;41;41; ; ; ; ; ;41;en;so -- good -- ;ham
sms-spam-collection/_ham_/1760.tsms;     song stuck   head   reason   won'     listen    5 times?;tsms;null;108;108; ; ; ; ; ;108;en;like -- go away -- away -- ;ham
sms-spam-collection/_ham_/2499.tsms;    <#> ,     5 ;tsms;null;56;49; ; ; ; ; ;49;en;there -- ;ham
sms-spam-collection/_ham_/3967.tsms;   callin   .  care brother!;tsms;null;45;45; ; ; ; ; ;45;en;take care -- say -- hi -- brother! -- ;ham
sms-spam-collection/_ham_/5049.tsms;yeah  basically  time  week       mom &    3 ;tsms;null;90;87; ; ; ; ; ;87;en;your mom -- yeah -- time -- so -- get away -- away -- any time -- ;ham
sms-spam-collection/_ham_/3764.tsms;.  send  <#> min ;tsms;null;35;28; ; ; ;:) ; ;26;de; ;ham
sms-spam-collection/_ham_/4954.tsms; lost 4 pounds   doc visit  week woohoo woohoo!  '   celebrate  stuffing  face!;tsms;null;101;101; ; ; ; ; ;101;en;woohoo -- now -- ;ham
sms-spam-collection/_ham_/4495.tsms;man  bus     slow.   you'reply      ;tsms;null;72;72; ; ; ; ; ;72;en;this -- there -- so -- man -- ;ham
sms-spam-collection/_ham_/1440.tsms; fact    leave?   addie  back  school tues  wed;tsms;null;73;73; ; ; ; ; ;73;en;when -- fact -- ;ham
sms-spam-collection/_ham_/1695.tsms;ü eatin   ' eatin   friends  lei... ü  home ?;tsms;null;72;72; ; ; ; ; ;72;en;now -- later -- ;ham
sms-spam-collection/_ham_/3884.tsms;"gumby'   special   <#> "" cheese pizza  $2     we'reply  tonight ";tsms;null;96;90; ; ; ; ; ;90;en;what -- so -- doing -- cheese -- ;ham
sms-spam-collection/_ham_/2560.tsms;  thk  fast... xy suggest   .   wan   .  2 rain leh   good.;tsms;null;96;96; ; ; ; ; ;96;en;okay -- not -- good -- don't -- ;ham
sms-spam-collection/_ham_/753.tsms; give   lip caveboy;tsms;null;28;28; ; ; ; ; ;28;en;don't -- ;ham
sms-spam-collection/_ham_/3636.tsms;     make  cry.        stuff   top   ,  pushes    edge.    underdtand    cry   ,  life.;tsms;null;192;192; ; ; ; ; ;192;en;when -- stuff -- sorry -- over -- not -- how -- ;ham
sms-spam-collection/_ham_/3840.tsms;erm … ill pick     6.45pm. that'll give  time   , park  .;tsms;null;93;93; ; ; ; ; ;93;en;time -- there -- erm -- enough -- ;ham
sms-spam-collection/_ham_/792.tsms;all  best 4 ur driving tmr ;tsms;null;32;32; ; ; ;:-) ; ;28;br; ;ham
sms-spam-collection/_ham_/5105.tsms;  news  hassling     weed   week andres   money. haughaighgtujhyguj;tsms;null;99;99; ; ; ; ; ;99;en; ;ham
sms-spam-collection/_ham_/1639.tsms;great comedy.. stop laughing ;tsms;null;38;38; ; ; ;:) ; ;35;en;stop -- great -- ;ham
sms-spam-collection/_ham_/3295.tsms;beautiful tomorrow  comes..   ,    today..   hunt  beautiful tomorrow   waste  wonderful today.. goodmorning;tsms;null;152;152; ; ; ;:) ; ;149;en;when -- not -- ;ham
sms-spam-collection/_ham_/4990.tsms;  telling   coulda   real valentine   wasn'?   pick   nothing!!;tsms;null;97;97; ; ; ; ; ;97;en;so -- ;ham
sms-spam-collection/_ham_/2372.tsms;hmm,     unfortunately... pictures  arent hot cakes.  kind  fun ;tsms;null;89;89; ; ; ; ; ;89;en;hmm -- ;ham
sms-spam-collection/_ham_/694.tsms; purchase  stuff today  mail  .     piss  box number?;tsms;null;74;74; ; ; ; ; ;74;en;stuff -- piss off -- ;ham
sms-spam-collection/_ham_/4504.tsms;stupid.its not possible;tsms;null;24;24; ; ; ; ; ;24;ca; ;ham
sms-spam-collection/_ham_/2655.tsms;its sarcasm.. .nt scarcasim;tsms;null;28;28; ; ; ; ; ;28;an; ;ham
sms-spam-collection/_ham_/5020.tsms;great!    office today?;tsms;null;32;32; ; ; ; ; ;32;en;how -- great! -- ;ham
sms-spam-collection/_ham_/4002.tsms;    worry  .   won' give  money   .;tsms;null;75;75; ; ; ; ; ;75;en; ;ham
sms-spam-collection/_ham_/921.tsms;      ;tsms;null;24;24; ; ; ; ; ;24;en;when -- see -- ;ham
sms-spam-collection/_ham_/308.tsms;laughing  loud .  friendship  hanging   thread   won' buy stuff.;tsms;null;72;72; ; ; ; ; ;72;en;yes -- stuff -- out -- ;ham
sms-spam-collection/_ham_/5131.tsms;rose  red,red  blood,blood  heart,heart  .    me.... send     friends.. including me..    me..    back, 1-  poor  relation! 2-   1  support 3-  friend 2  4-some1 luvs  5+-   praying god  marry .  it....;tsms;null;282;282; ; ; ;:-) ; ;279;en;marry -- like -- ;ham
sms-spam-collection/_ham_/37.tsms;   letter    car;tsms;null;29;29; ; ; ; ; ;29;en;see -- ;ham
sms-spam-collection/_ham_/1812.tsms; ü  wan 2 meet   combine   parts? how'  rest   project ?;tsms;null;83;83; ; ; ; ; ;83;en; ;ham
sms-spam-collection/_ham_/236.tsms;  printed  .  <#>  upstairs ;tsms;null;51;44; ; ; ; ; ;44;en;so -- oh -- come -- ;ham
sms-spam-collection/_ham_/18.tsms;fine  thats    feel. thats    gota ;tsms;null;57;57; ; ; ; ; ;57;en;way -- ;ham
sms-spam-collection/_ham_/4171.tsms;mmmmmm ...  love , , ahmad ...   wait   year  begin    takes  closer     side. happy  year,  love!!;tsms;null;158;158; ; ; ; ; ;158;en;this -- so -- ;ham
sms-spam-collection/_ham_/602.tsms;  sending  home     lor. '  ready .;tsms;null;60;60; ; ; ; ; ;60;en;okay -- not -- ;ham
sms-spam-collection/_ham_/1692.tsms;i don't know but i'm raping dudes at poker;tsms;null;43;43; ; ; ; ; ;43;id; ;ham
sms-spam-collection/_ham_/1489.tsms;     investigate   .;tsms;null;52;52; ; ; ; ; ;52;en; ;ham
sms-spam-collection/_ham_/779.tsms;happy  year  dear brother.    miss .    number  decided  send   text wishing   happiness. abiola;tsms;null;144;144; ; ; ; ; ;144;en;this -- really -- brother -- ;ham
sms-spam-collection/_ham_/967.tsms;     night menu. . .     noon menu;tsms;null;64;64; ; ; ; ; ;64;en;sure -- not -- night -- ;ham
sms-spam-collection/_ham_/5474.tsms;"      people   cool college life  home ;";tsms;null;80;80; ; ; ;"_; "; ;77;en;well -- not -- ;ham
sms-spam-collection/_ham_/4832.tsms; de :-):):-):-).  need job aha.;tsms;null;39;39; ; ; ;:-) ; ;36;sl; ;ham
sms-spam-collection/_ham_/5090.tsms; wont   de.;tsms;null;23;23; ; ; ; ; ;23;en;de -- ;ham
sms-spam-collection/_ham_/2870.tsms;house-maid   murderer,   man  murdered  <#>  january..  public holiday  govt.instituitions  closed,including post office..understand? ;tsms;null;167;161; ; ; ; ; ;161;en;man -- ;ham
sms-spam-collection/_ham_/372.tsms;  spoil   bed   ;tsms;null;35;35; ; ; ;:) ; ;32;en;well -- ;ham
sms-spam-collection/_ham_/2900.tsms;alright,      8   latest,  closer  7.  jay  tyler        trips?;tsms;null;122;122; ; ; ; ; ;122;en;there -- alright -- ;ham
sms-spam-collection/_ham_/2404.tsms;jesus christ bitch '   give  drugs answer  fucking phone;tsms;null;74;74; ; ; ; ; ;74;en; ;ham
sms-spam-collection/_ham_/5072.tsms;   styles?;tsms;null;24;24; ; ; ; ; ;24;en; ;ham
sms-spam-collection/_ham_/4766.tsms;  text     cup stop   work.     bus;tsms;null;77;77; ; ; ; ; ;77;en;way -- stop -- ;ham
sms-spam-collection/_ham_/2565.tsms;  sea,  lays  rock.   rock,    envelope.   envelope,    paper.   paper,   3 words... ';tsms;null;141;141; ; ; ; ; ;141;en;there -- ;ham
sms-spam-collection/_ham_/4634.tsms; wow  gay.  firmware update ;tsms;null;44;44; ; ; ; ; ;44;en;wow -- oh -- help -- ;ham
sms-spam-collection/_ham_/5450.tsms;alright   pick  ,  open  tonight?;tsms;null;52;52; ; ; ; ; ;52;en;alright -- ;ham
sms-spam-collection/_ham_/3418.tsms;but  haf enuff space got like 4 mb...;tsms;null;39;39; ; ; ; ; ;39;da; ;ham
sms-spam-collection/_ham_/1424.tsms;laughing  loud great  instant message  hungry.;tsms;null;33;33; ; ; ; ; ;33;en;out -- now -- great -- ;ham
sms-spam-collection/_ham_/4520.tsms;  part nottingham - 3 hours 63miles. good thing  love  man  ,    40mph. hey hold ;tsms;null;105;105; ; ; ; ; ;105;en;so -- man -- hey -- good -- doing -- ;ham
sms-spam-collection/_ham_/2854.tsms; doubt   handle 5 times  night   case...;tsms;null;58;58; ; ; ; ; ;58;en;night -- ;ham
sms-spam-collection/_ham_/4665.tsms;mum   robinson .;tsms;null;32;32; ; ; ; ; ;32;en;not -- mum -- ;ham
sms-spam-collection/_ham_/200.tsms;found , enc <#> ,   ? ;tsms;null;41;35; ; ; ; ; ;35;en; ;ham
sms-spam-collection/_ham_/503.tsms;check  nuerologist.;tsms;null;24;24; ; ; ; ; ;24;en; ;ham
sms-spam-collection/_ham_/4562.tsms;good afternoon  boytoy.    walking    day ?     police abstract?      ?  wake  miss  babe;tsms;null;157;157; ; ; ; ; ;157;en;there -- out -- how -- here -- good -- afternoon -- ;ham
sms-spam-collection/_ham_/595.tsms; met    stranger  choose    friend.  long   world stands,  friendship  ends. lets  friends forever!!! good nitz...;tsms;null;148;148; ; ; ; ; ;148;en;good -- ;ham
sms-spam-collection/_ham_/3227.tsms;rose  red,red  blood,blood  heart,heart  .    me.... send     friends.. including me..    me..    back, 1-  poor  relation! 2-   1  support 3-  friend 2  4-some1 luvs  5+-   praying god  marry .  it....;tsms;null;282;282; ; ; ;:-) ; ;279;en;marry -- like -- ;ham
sms-spam-collection/_ham_/3071.tsms;'     wait till 2   bus  pick .;tsms;null;56;56; ; ; ; ; ;56;en;now -- ;ham
sms-spam-collection/_ham_/676.tsms; dont knw pa,  just drink milk..;tsms;null;35;35; ; ; ; ; ;35;sv; ;ham
sms-spam-collection/_ham_/3163.tsms;  describe  lucky    '  awake  noon;tsms;null;67;67; ; ; ; ; ;67;en;how -- ;ham
sms-spam-collection/_ham_/2203.tsms;(and  man carlos   coming  miss  tonight,  excuses);tsms;null;67;67; ; ; ; ; ;67;en;man -- ;ham
sms-spam-collection/_ham_/2886.tsms;ãœ still attending da talks?;tsms;null;29;29; ; ; ; ; ;29;sv; ;ham
sms-spam-collection/_ham_/4478.tsms; :-)only 4  players allowed  play ;tsms;null;50;50; ; ; ; ; ;50;en;oh -- ;ham
sms-spam-collection/_ham_/4458.tsms;alright    plan     tonight?;tsms;null;51;51; ; ; ; ; ;51;en;later -- come -- alright -- ;ham
sms-spam-collection/_ham_/440.tsms;but  have to.  like to have love and arrange.;tsms;null;48;48; ; ; ; ; ;48;no; ;ham
sms-spam-collection/_ham_/3997.tsms;  pay   <#> years     difficult ;tsms;null;64;58; ; ; ; ; ;58;en;so -- over -- not -- like -- ;ham
sms-spam-collection/_ham_/3705.tsms;kent vale lor... ü wait 4   ?;tsms;null;39;39; ; ; ; ; ;39;en;vale -- there -- ;ham
sms-spam-collection/_ham_/4883.tsms;as usual u can call me ard 10 smth.;tsms;null;36;36; ; ; ; ; ;36;ast; ;ham
sms-spam-collection/_ham_/5206.tsms;     ?    difference  guess rite...;tsms;null;62;62; ; ; ; ; ;62;en;quite -- how -- get it -- come -- ;ham
sms-spam-collection/_ham_/1290.tsms;hey...great deal...farm tour 9am  5pm $95/pax, $50 deposit  16 ;tsms;null;71;71; ; ; ; ; ;71;en;great -- ;ham
sms-spam-collection/_ham_/1717.tsms;  earlier. putting  fires.    talk  9?       life, laughing  loud!;tsms;null;108;108; ; ; ; ; ;108;en;sorry -- out -- ;ham
sms-spam-collection/_ham_/3844.tsms; ammae....life takes lot  turns    sit    hold  steering...;tsms;null;86;86; ; ; ; ; ;86;en;yes -- ;ham
sms-spam-collection/_ham_/1566.tsms; <#>       days ago,  guy  sell wifi   <#>   3g  <#> . '   blanked . ;tsms;null;144;123; ; ; ; ; ;123;en;why -- saw -- ;ham
sms-spam-collection/_ham_/423.tsms;siva   hostel aha:-.;tsms;null;25;25; ; ; ; ; ;25;en; ;ham
sms-spam-collection/_ham_/4262.tsms;  forget  study;tsms;null;25;25; ; ; ; ; ;25;en;don't -- ;ham
sms-spam-collection/_ham_/138.tsms; .   check  rooms befor activities;tsms;null;47;47; ; ; ; ; ;47;en; ;ham
sms-spam-collection/_ham_/201.tsms;i sent you <#> bucks ;tsms;null;29;22; ; ; ; ; ;22;ht; ;ham
sms-spam-collection/_ham_/4618.tsms;good.      send   pictures?   love    top  bottom...;tsms;null;90;90; ; ; ; ; ;90;en;see -- good -- ;ham
sms-spam-collection/_ham_/608.tsms;  meant     wait      bored   bridgwater banter;tsms;null;88;88; ; ; ; ; ;88;en;what -- this -- see -- say -- ;ham
sms-spam-collection/_ham_/4438.tsms;      ?;tsms;null;30;30; ; ; ; ; ;30;en;how -- come -- ;ham
sms-spam-collection/_ham_/2129.tsms; '     aunty!;tsms;null;31;31; ; ; ; ; ;31;en;well -- ;ham
sms-spam-collection/_ham_/5330.tsms;sweet heart   ?;tsms;null;25;25; ; ; ; ; ;25;en;how -- ;ham
sms-spam-collection/_ham_/3813.tsms;yep   fine 7.30  8.30  ice age.;tsms;null;43;43; ; ; ; ; ;43;en; ;ham
sms-spam-collection/_ham_/3513.tsms;  guy loving you:-.;tsms;null;30;30; ; ; ; ; ;30;en; ;ham
sms-spam-collection/_ham_/2285.tsms;velly good,  !;tsms;null;24;24; ; ; ; ; ;24;en;yes -- good -- ;ham
sms-spam-collection/_ham_/5098.tsms; '   broke .  amount   small  <#> ;tsms;null;71;65; ; ; ; ; ;65;en;really -- oh -- ;ham
sms-spam-collection/_ham_/1312.tsms;    close   heart.        shattered.  stay  .;tsms;null;84;84; ; ; ; ; ;84;en;go away -- away -- ;ham
sms-spam-collection/_ham_/1422.tsms;  work   week ?;tsms;null;28;28; ; ; ; ; ;28;en;this -- ;ham
sms-spam-collection/_ham_/5088.tsms;  god     thing  .  cat  worms     bad day end?;tsms;null;86;86; ; ; ;:/ ; ;84;en;when -- this -- oh my god -- oh my -- oh -- not -- ;ham
sms-spam-collection/_ham_/1262.tsms;   .   skyped  kz  sura,  didnt   pleasure   company. hope   good.    ultimatum !   countin   aburo. enjoy!;tsms;null;180;180; ; ; ; ; ;180;en;when -- thank you -- so -- pleasure -- oh! -- good -- ;ham
